state_id,county_id,voting_district,GEOID20,n_vote_dem_2020,n_vote_rep_2020,x,y
NC,Union County,000001,37179000001,451.3,203.0,1391708.9236425373,1439937.0743096687
NC,Union County,000002,37179000002,782.6,468.9,1392726.9849157722,1436715.8072783337
NC,Union County,000003,37179000003,451.6,330.8,1394764.94202239,1436761.4335772817
NC,Union County,000004,37179000004,667.6,148.2,1396144.0679047557,1439442.417124977
NC,Union County,000005,37179000005,873.7,1366.2,1386531.9810954747,1441788.8117803915
NC,Union County,000006,37179000006,324.8,1034.2,1393021.7786889453,1444223.0327745688
NC,Union County,000007,37179000007,908.3,1550.8,1388265.3954607057,1431900.1055425417
NC,Union County,000008,37179000008,1065.6,690.9,1401002.350705616,1440134.1610301319
NC,Union County,000009,37179000009,632.5,352.4,1408762.1986011378,1441448.8364384829
NC,Union County,000010,37179000010,581.9,266.5,1391997.571537108,1438117.8319691238
NC,Union County,000011,37179000011,287.9,1798.4,1406677.9283768265,1456864.925968711
NC,Union County,000012,37179000012,281.8,1761.2,1393803.83423804,1456769.3558221185
NC,Union County,000013,37179000013,306.9,1832.1,1395700.8551380616,1451113.816702373
NC,Union County,000014,37179000014,373.5,719.2,1381973.375824074,1445807.101473663
NC,Union County,000015,37179000015,1284.7,1790.0,1377788.2601218005,1447111.3915112729
NC,Union County,000016,37179000016,1392.2,2487.7,1384538.4038093127,1450408.608008349
NC,Union County,000018,37179000018,767.2,1545.7,1375513.816298968,1442049.0657992533
NC,Union County,000019,37179000019,1547.3,2894.9,1382396.8854192947,1432469.2754360328
NC,Union County,000021,37179000021,405.7,1456.0,1385083.150025036,1423612.3196922336
NC,Union County,000022,37179000022,388.1,1563.6,1378077.398530246,1420290.8963740165
NC,Union County,000023,37179000023,494.2,1107.7,1393216.9087617362,1432805.9827030816
NC,Union County,000024,37179000024,385.1,1400.3,1394845.105794256,1424638.3149929603
NC,Union County,000025,37179000025,360.6,996.5,1400234.8848223006,1432986.3219692586
NC,Union County,000026,37179000026,331.9,1079.1,1409034.7835403287,1426534.8273450993
NC,Union County,000027,37179000027,320.4,1089.6,1409168.5748787285,1436354.4186505403
NC,Union County,000030,37179000030,1270.9,2018.3,1388831.416004787,1443468.486994733
NC,Union County,000031,37179000031,1085.6,1580.1,1385334.9841550116,1437378.4740185966
NC,Union County,000032,37179000032,735.7,1793.8,1387123.8236651628,1457695.3466983289
NC,Union County,000033,37179000033,613.0,1216.9,1376722.0461883193,1425409.581590633
NC,Union County,000034,37179000034,705.5,1902.5,1399846.7480470657,1445670.9501297167
NC,Union County,000035,37179000035,474.4,955.6,1383984.4338843212,1453722.3467835498
NC,Union County,000036,37179000036,434.8,1073.7,1409332.8335276418,1446870.9075280926
NC,Union County,000039,37179000039,415.2,1389.7,1389385.381554118,1448748.3388407624
NC,Union County,000040,37179000040,1084.1,1911.3,1377953.4586620405,1443180.4599679231
NC,Union County,000041,37179000041,1137.4,2131.0,1373804.9299921622,1438601.4920045347
NC,Union County,000042,37179000042,533.4,941.3,1387221.956008359,1439227.5100796656
NC,Union County,000043,37179000043,508.0,92.8,1393785.533740225,1438752.7817247247
NC,Union County,00017A,3717900017A,808.2,1569.8,1381850.4315405772,1439388.8569298445
NC,Union County,00017B,3717900017B,1228.6,2267.4,1378369.803730647,1438079.140409169
NC,Union County,00020A,3717900020A,1602.5,2046.1,1374768.9649322324,1429227.3576845857
NC,Union County,00020B,3717900020B,1157.2,2256.6,1377614.1475995898,1432872.014291116
NC,Union County,00028A,3717900028A,1577.6,2460.3,1371495.9681533794,1434778.9996517547
NC,Union County,00028B,3717900028B,1222.4,1847.2,1368477.7908543663,1437311.6267304453
NC,Union County,00028C,3717900028C,1111.3,1741.5,1370625.1902791404,1437743.1086538523
NC,Union County,00028D,3717900028D,1451.6,2089.2,1372903.571742918,1432425.1928696344
NC,Union County,00029A,3717900029A,1736.7,1858.8,1381871.0207046214,1442654.1505708466
NC,Union County,00029B,3717900029B,482.0,806.6,1381014.721841365,1444005.0081672298
NC,Union County,00029C,3717900029C,686.0,1268.7,1379563.343902794,1444137.9996342252
NC,Union County,00037A,3717900037A,1673.0,2291.0,1381453.3822136235,1450915.194118169
NC,Union County,00037B,3717900037B,383.4,856.8,1381871.318720643,1453139.3760944447
NC,Union County,00038A,3717900038A,1114.9,1497.2,1384273.918429307,1446789.9617394586
NC,Union County,00038B,3717900038B,715.8,1118.3,1383229.1874883762,1448359.323490331
NC,Vance County,0000CC,371810000CC,896.0,1005.2,1549488.0729612294,1617837.8463166829
NC,Vance County,0000NH,371810000NH,1479.5,942.3,1550786.791138344,1634472.836675387
NC,Vance County,0000NV,371810000NV,680.2,286.2,1557510.421829055,1623617.2308797345
NC,Vance County,0000WH,371810000WH,1623.7,1111.1,1553259.2156316063,1620952.5839426352
NC,Vance County,000EH1,37181000EH1,1196.2,72.0,1557476.6082028355,1619973.2499484615
NC,Vance County,000NH1,37181000NH1,1126.3,104.2,1555893.9906245295,1620794.9928327643
NC,Vance County,000SH1,37181000SH1,949.9,223.5,1556609.5019340098,1618473.9691636672
NC,Vance County,000SH2,37181000SH2,331.9,144.3,1558050.473712483,1616662.2860460193
NC,Vance County,00HTOP,3718100HTOP,362.5,129.9,1554724.568828119,1615882.3347504504
NC,Vance County,00KITT,3718100KITT,1253.4,1362.0,1555377.9840733572,1608161.6437542092
NC,Vance County,00MIDD,3718100MIDD,1214.9,793.6,1559834.7500056706,1632383.9465611186
NC,Vance County,00SCRK,3718100SCRK,1564.5,1163.3,1563183.1846099815,1618427.7794706966
NC,Wake County,001-01,37183001-01,1277.9,359.9,1544138.6714320842,1556886.9696985197
NC,Wake County,001-02,37183001-02,1224.8,416.8,1542725.7131139543,1557024.2421403169
NC,Wake County,001-03,37183001-03,1069.6,722.2,1543925.753407184,1558288.5849712528
NC,Wake County,001-04,37183001-04,517.4,311.6,1544646.6911961075,1559047.7001906098
NC,Wake County,001-05,37183001-05,579.7,425.5,1545250.549988834,1557977.7111335527
NC,Wake County,001-06,37183001-06,1812.2,618.3,1545459.1417064057,1557013.5707728742
NC,Wake County,001-07,37183001-07,1730.6,484.9,1545744.80982545,1556168.1740347552
NC,Wake County,001-09,37183001-09,827.4,237.3,1546276.891209036,1558233.1752374733
NC,Wake County,001-10,37183001-10,1086.6,524.6,1545944.5465005015,1559148.2893495744
NC,Wake County,001-11,37183001-11,948.3,976.1,1544641.4008059432,1560527.3064556855
NC,Wake County,001-12,37183001-12,1075.0,558.5,1547241.1777981026,1559660.9074614807
NC,Wake County,001-13,37183001-13,1111.1,231.5,1548273.0797231635,1558605.8692117187
NC,Wake County,001-14,37183001-14,2572.2,511.9,1547188.655026579,1557097.4801286268
NC,Wake County,001-15,37183001-15,1060.9,732.8,1546033.6723784513,1562452.7896930096
NC,Wake County,001-16,37183001-16,1697.0,758.1,1541285.1311151648,1558772.3847344262
NC,Wake County,001-17,37183001-17,504.9,439.8,1544847.0537958776,1562412.1127611157
NC,Wake County,001-18,37183001-18,1487.9,782.3,1547641.9804901301,1562395.9128609265
NC,Wake County,001-19,37183001-19,1334.4,62.2,1550174.307594124,1555588.8266571828
NC,Wake County,001-20,37183001-20,1904.4,240.3,1548671.4134422375,1555230.9161021216
NC,Wake County,001-21,37183001-21,2410.6,829.1,1546725.9734591288,1551323.4971651887
NC,Wake County,001-22,37183001-22,2977.4,156.2,1551028.4419610803,1552485.6247566326
NC,Wake County,001-23,37183001-23,3130.1,1097.4,1544148.6986864754,1554894.3480517827
NC,Wake County,001-25,37183001-25,432.4,39.9,1546801.8772670345,1554421.6446027667
NC,Wake County,001-26,37183001-26,1695.3,103.7,1548411.6812112813,1554588.6788109767
NC,Wake County,001-27,37183001-27,1433.2,261.9,1546157.7801800172,1553998.4430326263
NC,Wake County,001-28,37183001-28,2956.3,482.4,1549792.7117960376,1558176.6538058764
NC,Wake County,001-29,37183001-29,1248.3,907.5,1543052.912617493,1559678.133837421
NC,Wake County,001-30,37183001-30,690.5,465.5,1543885.4688098754,1562723.7361444891
NC,Wake County,001-31,37183001-31,2184.4,477.0,1541716.5692365617,1555451.1242282214
NC,Wake County,001-32,37183001-32,1569.7,523.4,1539423.1641777444,1553768.7774179818
NC,Wake County,001-33,37183001-33,906.8,440.7,1542172.00329371,1558623.3073570093
NC,Wake County,001-34,37183001-34,1130.2,56.9,1548528.403181117,1556692.9617843344
NC,Wake County,001-35,37183001-35,1611.7,72.5,1548252.9653734034,1553119.4213036404
NC,Wake County,001-36,37183001-36,1197.1,1006.7,1546228.1399127853,1560996.1070359626
NC,Wake County,001-37,37183001-37,961.0,663.2,1545588.815792263,1563541.556681801
NC,Wake County,001-38,37183001-38,1349.9,515.7,1549590.4384545353,1561614.1885996242
NC,Wake County,001-39,37183001-39,1548.6,633.6,1544244.8199437277,1564554.8192202405
NC,Wake County,001-40,37183001-40,2997.7,206.8,1551761.8969986401,1555644.7101064313
NC,Wake County,001-41,37183001-41,1350.4,373.8,1541766.2171784667,1553769.1021101454
NC,Wake County,001-42,37183001-42,1221.6,1215.4,1547512.3374485427,1566895.3617919977
NC,Wake County,001-43,37183001-43,1325.4,546.2,1546543.5995096501,1564925.3510424416
NC,Wake County,001-44,37183001-44,2070.5,887.4,1547866.5404492647,1565004.4444428368
NC,Wake County,001-45,37183001-45,915.5,561.1,1545423.6303112863,1566217.379384065
NC,Wake County,001-46,37183001-46,1905.2,314.9,1549420.57556635,1563303.831967492
NC,Wake County,001-47,37183001-47,1035.6,888.4,1546905.644766621,1568540.5551929558
NC,Wake County,001-48,37183001-48,1537.8,441.8,1540693.6257115956,1553919.2403754944
NC,Wake County,001-49,37183001-49,1816.4,559.9,1538157.3415622166,1554389.5446446622
NC,Wake County,001-50,37183001-50,2165.9,144.9,1549720.4315862192,1551537.445972466
NC,Wake County,001-51,37183001-51,578.1,387.8,1545839.4223461442,1564458.8158039257
NC,Wake County,002-01,37183002-01,1445.6,1307.7,1541602.655098736,1570471.4440696477
NC,Wake County,002-02,37183002-02,2341.1,2648.8,1539562.4772482098,1576290.1546154094
NC,Wake County,002-03,37183002-03,1185.4,1440.7,1543538.9553550163,1575848.3329643598
NC,Wake County,002-04,37183002-04,963.1,1158.8,1546772.6554870151,1573134.5914812007
NC,Wake County,002-05,37183002-05,466.4,458.9,1539995.090536125,1572300.965846539
NC,Wake County,002-06,37183002-06,1029.0,1303.2,1545050.810529128,1569847.8195267923
NC,Wake County,003-00,37183003-00,2274.8,2060.7,1523296.913669152,1537898.6636812252
NC,Wake County,004-01,37183004-01,1216.4,627.9,1533498.6511646335,1553379.0171047358
NC,Wake County,004-02,37183004-02,1418.0,762.6,1535785.4395823765,1553915.845273384
NC,Wake County,004-03,37183004-03,1160.2,539.8,1537271.499999402,1552997.355525499
NC,Wake County,004-04,37183004-04,916.3,477.1,1533911.2482441275,1552138.795214667
NC,Wake County,004-05,37183004-05,2029.0,1085.7,1536180.9694944809,1558605.463319631
NC,Wake County,004-06,37183004-06,1606.1,946.4,1535401.9216093223,1550740.1015468475
NC,Wake County,004-07,37183004-07,1226.0,1272.7,1533714.0826860382,1549616.3108183977
NC,Wake County,004-08,37183004-08,1474.1,593.6,1532515.0240806038,1556397.6589419164
NC,Wake County,004-09,37183004-09,1251.4,911.0,1530936.2064014683,1554501.2231675452
NC,Wake County,004-10,37183004-10,1502.3,905.0,1531361.7681346526,1550757.9493753063
NC,Wake County,004-11,37183004-11,920.4,368.0,1534686.5778198598,1554974.016424966
NC,Wake County,004-12,37183004-12,1488.2,939.1,1536765.545507656,1551390.4344026966
NC,Wake County,004-13,37183004-13,2451.3,1493.4,1529392.754756085,1551929.3719372202
NC,Wake County,004-14,37183004-14,921.0,568.0,1532269.836666986,1551338.0790144843
NC,Wake County,004-15,37183004-15,1376.8,747.3,1531363.065722441,1552881.1567589482
NC,Wake County,004-16,37183004-16,1215.1,600.5,1533355.3677533604,1551151.2195772189
NC,Wake County,004-17,37183004-17,1090.7,500.2,1533279.3828067286,1557372.8691065784
NC,Wake County,004-18,37183004-18,1534.1,787.6,1532773.319565934,1558664.9410310406
NC,Wake County,004-19,37183004-19,978.4,561.7,1530080.5597770119,1552427.929543305
NC,Wake County,004-20,37183004-20,1754.2,836.7,1532922.5393024602,1554592.4005351912
NC,Wake County,004-21,37183004-21,1073.0,394.7,1534595.1225199287,1556015.861887946
NC,Wake County,005-01,37183005-01,2160.7,1301.6,1528789.0835881955,1555852.906692512
NC,Wake County,005-03,37183005-03,1945.4,1310.9,1530709.3311987831,1557281.4111595757
NC,Wake County,005-05,37183005-05,4034.3,1964.2,1531686.9830087165,1564162.1646813964
NC,Wake County,005-06,37183005-06,2639.3,1667.6,1526933.8263540813,1555315.5179015617
NC,Wake County,005-07,37183005-07,4089.2,1648.8,1525861.3773384916,1558852.098028275
NC,Wake County,005-08,37183005-08,2052.0,754.4,1528238.816580337,1560394.6901003015
NC,Wake County,006-04,37183006-04,1877.4,1331.9,1533812.9181567791,1537335.1389937892
NC,Wake County,006-05,37183006-05,1258.8,1560.0,1535528.19955249,1538605.8122017472
NC,Wake County,006-06,37183006-06,2738.4,2256.4,1533248.6156112812,1540495.6054603436
NC,Wake County,006-07,37183006-07,1626.9,1252.2,1535236.2012931684,1542448.9245653187
NC,Wake County,006-08,37183006-08,1167.6,802.0,1531601.2393970347,1539719.1419222774
NC,Wake County,006-09,37183006-09,2613.3,2652.9,1529200.2919454793,1539050.812274005
NC,Wake County,006-10,37183006-10,1358.4,1513.9,1529849.2526742588,1532438.879063167
NC,Wake County,007-01,37183007-01,986.3,462.7,1540035.7856124304,1562366.847117403
NC,Wake County,007-02,37183007-02,907.0,560.1,1540807.4316489922,1564581.8200970588
NC,Wake County,007-03,37183007-03,852.0,559.0,1542132.7059775395,1564552.2368518
NC,Wake County,007-04,37183007-04,2438.9,1035.4,1543528.1400396277,1565648.928514533
NC,Wake County,007-05,37183007-05,990.7,585.5,1545025.8327798294,1567565.081357026
NC,Wake County,007-06,37183007-06,1767.4,1325.6,1542256.0345705615,1568029.2089170113
NC,Wake County,007-07,37183007-07,2226.5,1398.7,1541110.6818945354,1566478.0954210267
NC,Wake County,007-09,37183007-09,2004.9,1084.6,1542678.159066967,1562690.2536949145
NC,Wake County,007-10,37183007-10,2847.5,1362.2,1536083.435064218,1563807.0424762177
NC,Wake County,007-11,37183007-11,623.5,430.9,1542361.336532212,1566190.7487993606
NC,Wake County,007-12,37183007-12,1445.2,666.6,1540528.9590126816,1563321.1616344943
NC,Wake County,007-13,37183007-13,1230.3,699.9,1543728.2095374123,1567675.1217460304
NC,Wake County,008-02,37183008-02,2146.3,1308.0,1538320.1188960997,1567215.8899155634
NC,Wake County,008-03,37183008-03,2809.0,1695.6,1534525.3885851905,1568630.635233367
NC,Wake County,008-04,37183008-04,802.6,747.8,1537034.025618738,1573152.0918359894
NC,Wake County,008-05,37183008-05,1048.4,825.0,1539881.7376255605,1567811.03367594
NC,Wake County,008-06,37183008-06,1377.1,437.0,1539974.811138135,1565842.5930170363
NC,Wake County,008-07,37183008-07,1166.3,1127.6,1538591.6759390493,1570325.8330340767
NC,Wake County,008-08,37183008-08,2161.1,1619.4,1535295.1702471387,1570771.9637879455
NC,Wake County,008-09,37183008-09,1072.5,592.7,1538852.848505309,1564697.2636337602
NC,Wake County,008-10,37183008-10,1506.8,839.9,1537642.1703979473,1565916.4367055877
NC,Wake County,008-11,37183008-11,2195.4,1218.4,1535626.2201939696,1566555.105620848
NC,Wake County,009-01,37183009-01,896.1,1034.3,1567528.4172104863,1571633.5229376918
NC,Wake County,009-02,37183009-02,1771.8,990.4,1574908.7836520944,1564706.7251374812
NC,Wake County,009-03,37183009-03,1317.5,1414.6,1574472.9753839273,1569260.2000883631
NC,Wake County,010-01,37183010-01,389.5,684.2,1564190.9754035145,1563415.8218612266
NC,Wake County,010-02,37183010-02,1740.8,1385.2,1568419.73087703,1564535.0452542396
NC,Wake County,010-03,37183010-03,1260.5,939.6,1571177.7111346514,1560417.05297186
NC,Wake County,010-04,37183010-04,3780.4,2458.8,1565800.8686229184,1556218.501446518
NC,Wake County,011-01,37183011-01,2924.1,1434.6,1538926.4386282791,1557691.2129479013
NC,Wake County,011-02,37183011-02,2452.9,1349.0,1540621.942825887,1560884.9111389697
NC,Wake County,012-01,37183012-01,2137.4,2911.6,1540307.1791851425,1534908.4098145547
NC,Wake County,012-02,37183012-02,2023.9,1796.3,1536055.6577804391,1529315.1876213665
NC,Wake County,012-04,37183012-04,1396.1,2390.9,1543845.3508669047,1530183.5562477405
NC,Wake County,012-05,37183012-05,3080.2,3391.7,1539851.8687755356,1539228.1561397158
NC,Wake County,012-06,37183012-06,1511.3,1774.5,1539415.9068864651,1529658.1271401101
NC,Wake County,012-07,37183012-07,1056.4,1301.8,1544098.4850003147,1537103.469332649
NC,Wake County,012-08,37183012-08,2103.3,1658.7,1534353.8857644305,1532553.354979182
NC,Wake County,012-09,37183012-09,1810.2,2084.3,1536721.7931310404,1535006.0215446702
NC,Wake County,013-01,37183013-01,3189.0,795.1,1552913.7154365429,1565408.0980473112
NC,Wake County,013-02,37183013-02,1001.9,773.5,1548342.1425406397,1569833.7754389078
NC,Wake County,013-05,37183013-05,1306.0,434.5,1549510.5720268888,1566704.7790524065
NC,Wake County,013-06,37183013-06,1656.7,1042.7,1549716.1792906919,1568990.748164198
NC,Wake County,013-07,37183013-07,1421.3,551.6,1551719.496271098,1566146.0505052856
NC,Wake County,013-08,37183013-08,1752.6,420.4,1551785.7946733763,1567790.944377641
NC,Wake County,013-09,37183013-09,2748.6,782.8,1552778.5808157113,1569872.2997524475
NC,Wake County,013-10,37183013-10,2886.9,2125.6,1550215.5926863342,1571934.1113246277
NC,Wake County,013-11,37183013-11,1479.6,1256.4,1548834.152872474,1571685.9146452036
NC,Wake County,014-01,37183014-01,293.1,447.5,1536433.78876931,1584048.752158053
NC,Wake County,014-02,37183014-02,2131.7,3434.0,1545601.159245989,1580810.3694836157
NC,Wake County,015-01,37183015-01,1522.8,2045.0,1552380.8197495523,1538411.4107679434
NC,Wake County,015-02,37183015-02,2234.4,2252.4,1546875.9009707356,1540832.8326833907
NC,Wake County,015-03,37183015-03,1610.2,2414.6,1548392.438623333,1533862.0600628832
NC,Wake County,015-04,37183015-04,897.7,1051.6,1549494.437705488,1542339.2818387242
NC,Wake County,016-01,37183016-01,1214.6,1090.8,1558460.551602924,1547760.7397141398
NC,Wake County,016-02,37183016-02,3100.2,656.1,1551364.1090163623,1550231.3948725692
NC,Wake County,016-03,37183016-03,803.5,435.3,1548761.2825213599,1547802.2223975025
NC,Wake County,016-04,37183016-04,1292.1,988.1,1551166.2175050543,1544973.9324756763
